Job	Pri	State	Tool	Dataset	Campaign	Experiment	Instrument	Parm File	Settings_File	Organism	Organism DB	Protein Collection List	Protein Options	Comment	Created	Started	Finished	Runtime	Associated Processor Group	Job Request	Results Folder	Archive Folder Path	Last_Affected
275756	2	Complete	Decon2LS	RSPH_PtoA_NL_14_rep1_9Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_14	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 04:40 PM	1/11/2008 05:07 PM	1/11/2008 06:20 PM	73.25		1	DLS200801111819_Auto275756	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_14_rep1_9Jan08_Raptor_07-06-03\DLS200801111819_Auto275756	1/11/2008 06:20 PM
275753	2	Complete	Decon2LS	RSPH_Aonly_24_run2_22Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_24	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 04:25 PM	1/11/2008 04:55 PM	1/11/2008 05:50 PM	53.58		1	DLS200801111748_Auto275753	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_24_run2_22Dec07_Raptor_07-11-11\DLS200801111748_Auto275753	1/11/2008 05:50 PM
275710	2	Complete	Decon2LS	RSPH_Aonly_20_run3_2Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_20	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 03:19 PM	1/11/2008 04:02 PM	1/11/2008 05:10 PM	64.50		1	DLS200801111706_Auto275710	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_20_run3_2Jan08_Raptor_07-11-11\DLS200801111706_Auto275710	1/11/2008 05:09 PM
275709	2	Complete	Decon2LS	RSPH_Aonly_03_run3_21Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_03	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 03:10 PM	1/11/2008 03:48 PM	1/11/2008 04:45 PM	53.38		1	DLS200801111641_Auto275709	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_03_run3_21Dec07_Raptor_07-11-01\DLS200801111641_Auto275709	1/11/2008 04:44 PM
275708	2	Complete	Decon2LS	RSPH_Aonly_06_run3_20Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_06	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 03:06 PM	1/11/2008 03:53 PM	1/11/2008 06:10 PM	135.75		1	DLS200801111808_Auto275708	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_06_run3_20Dec07_Raptor_07-11-01\DLS200801111808_Auto275708	1/11/2008 06:10 PM
275707	2	Complete	Decon2LS	RSPH_Aonly_07_run3_21Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_07	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 03:06 PM	1/11/2008 03:59 PM	1/11/2008 05:05 PM	62.80		1	DLS200801111701_Auto275707	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_07_run3_21Dec07_Raptor_07-11-01\DLS200801111701_Auto275707	1/11/2008 05:04 PM
275706	2	Complete	Decon2LS	RSPH_Aonly_04_run3_21Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_04	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 03:05 PM	1/11/2008 03:59 PM	1/11/2008 05:00 PM	56.38		1	DLS200801111655_Auto275706	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_04_run3_21Dec07_Raptor_07-11-01\DLS200801111655_Auto275706	1/11/2008 04:59 PM
275620	2	Complete	Decon2LS	RSPH_PtoA_NL_08_rep3_9Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_08	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 09:37 AM	1/11/2008 09:43 AM	1/11/2008 10:47 AM	60.87		1	DLS200801111043_Auto275620	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_08_rep3_9Jan08_Raptor_07-11-01\DLS200801111043_Auto275620	1/11/2008 10:47 AM
275619	2	Complete	Decon2LS	RSPH_Aonly_20_run3_9Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_20	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 09:36 AM	1/11/2008 09:42 AM	1/11/2008 10:57 AM	71.08		1	DLS200801111053_Auto275619	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_20_run3_9Jan08_Raptor_07-11-11\DLS200801111053_Auto275619	1/11/2008 10:57 AM
275618	2	Complete	Decon2LS	RSPH_PtoA_NL_08_rep1_9Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_08	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/11/2008 09:36 AM	1/11/2008 09:42 AM	1/11/2008 11:07 AM	83.58		1	DLS200801111105_Auto275618	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_08_rep1_9Jan08_Raptor_07-06-03\DLS200801111105_Auto275618	1/11/2008 11:07 AM
275383	2	Complete	Decon2LS	RSPH_PtoA_NL_12_rep1_8Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_12	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/10/2008 10:54 AM	1/10/2008 11:04 AM	1/10/2008 12:28 PM	83.18		1	DLS200801101226_Auto275383	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_12_rep1_8Jan08_Raptor_07-06-03\DLS200801101226_Auto275383	1/10/2008 12:28 PM
275382	2	Complete	Decon2LS	RSPH_PtoA_NL_14_rep3_8Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_14	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/10/2008 10:53 AM	1/10/2008 11:04 AM	1/10/2008 12:08 PM	63.68		1	DLS200801101207_Auto275382	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_14_rep3_8Jan08_Raptor_07-11-01\DLS200801101207_Auto275382	1/10/2008 12:08 PM
275380	2	Complete	Decon2LS	RSPH_PtoA_NL_11_rep1_9Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_11	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/10/2008 10:52 AM	1/10/2008 11:02 AM	1/10/2008 12:49 PM	106.82		1	DLS200801101248_Auto275380	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_11_rep1_9Jan08_Raptor_07-06-03\DLS200801101248_Auto275380	1/10/2008 12:48 PM
275379	2	Complete	Decon2LS	RSPH_PtoA_NL_11_rep3_9Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_11	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/10/2008 10:52 AM	1/10/2008 10:58 AM	1/10/2008 12:39 PM	96.80		1	DLS200801101234_Auto275379	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_11_rep3_9Jan08_Raptor_07-11-01\DLS200801101234_Auto275379	1/10/2008 12:38 PM
275377	2	Complete	Decon2LS	RSPH_PtoA_NL_09_rep3_9Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_09	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/10/2008 10:52 AM	1/10/2008 10:53 AM	1/10/2008 01:24 PM	147.72		1	DLS200801101320_Auto275377	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_09_rep3_9Jan08_Raptor_07-11-01\DLS200801101320_Auto275377	1/10/2008 01:23 PM
274838	2	Complete	Decon2LS	RSPH_PtoA_NL_12_rep3_7Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_12	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:33 PM	1/7/2008 06:44 PM	1/7/2008 08:07 PM	81.97		1	DLS200801072006_Auto274838	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_12_rep3_7Jan08_Raptor_07-11-01\DLS200801072006_Auto274838	1/7/2008 08:06 PM
274837	2	Complete	Decon2LS	RSPH_Aonly_27_run2_6Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_27	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:33 PM	1/7/2008 06:43 PM	1/7/2008 07:47 PM	59.38		1	DLS200801071942_Auto274837	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_27_run2_6Jan08_Raptor_07-11-11\DLS200801071942_Auto274837	1/7/2008 07:46 PM
274836	2	Complete	Decon2LS	RSPH_Aonly_23_run2_7Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:32 PM	1/7/2008 06:43 PM	1/7/2008 07:47 PM	60.12		1	DLS200801071942_Auto274836	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_23_run2_7Jan08_Raptor_07-11-11\DLS200801071942_Auto274836	1/7/2008 07:46 PM
274834	2	Complete	Decon2LS	RSPH_Aonly_22_run2_7Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:32 PM	1/7/2008 06:37 PM	1/7/2008 07:42 PM	63.87		1	DLS200801071940_Auto274834	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_22_run2_7Jan08_Raptor_07-11-11\DLS200801071940_Auto274834	1/7/2008 07:41 PM
274832	2	Complete	Decon2LS	RSPH_PtoA_NL_01_rep3_6Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_01	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:30 PM	1/7/2008 06:33 PM	1/7/2008 08:12 PM	96.58		1	DLS200801072009_Auto274832	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_01_rep3_6Jan08_Raptor_07-06-03\DLS200801072009_Auto274832	1/7/2008 08:11 PM
274831	2	Complete	Decon2LS	RSPH_PtoA_NL_13_rep2_6Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_13	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:30 PM	1/7/2008 06:33 PM	1/7/2008 08:12 PM	97.42		1	DLS200801072009_Auto274831	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_13_rep2_6Jan08_Raptor_07-11-01\DLS200801072009_Auto274831	1/7/2008 08:11 PM
274829	2	Complete	Decon2LS	RSPH_Aonly_26_run2_6Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_26	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/7/2008 06:30 PM	1/7/2008 06:31 PM	1/7/2008 07:26 PM	54.55		1	DLS200801071924_Auto274829	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_26_run2_6Jan08_Raptor_07-11-11\DLS200801071924_Auto274829	1/7/2008 07:26 PM
274674	2	Complete	Decon2LS	RSPH_PtoA_NL_04_rep2_6Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_04	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/6/2008 02:03 PM	1/6/2008 02:08 PM	1/6/2008 03:40 PM	88.20		1	DLS200801061536_Auto274674	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_04_rep2_6Jan08_Raptor_07-06-03\DLS200801061536_Auto274674	1/6/2008 03:39 PM
274673	2	Complete	Decon2LS	RSPH_PtoA_NL_10_rep2_6Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_10	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/6/2008 02:03 PM	1/6/2008 02:05 PM	1/6/2008 03:15 PM	66.72		1	DLS200801061511_Auto274673	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_10_rep2_6Jan08_Raptor_07-11-01\DLS200801061511_Auto274673	1/6/2008 03:14 PM
274671	2	Complete	Decon2LS	RSPH_PtoA_NL_08_rep2_6Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_08	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/6/2008 02:03 PM	1/6/2008 02:04 PM	1/6/2008 04:55 PM	169.50		1	DLS200801061653_Auto274671	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_08_rep2_6Jan08_Raptor_07-11-01\DLS200801061653_Auto274671	1/6/2008 04:55 PM
274670	2	Complete	Decon2LS	RSPH_PtoA_NL_11_rep2_5Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_11	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/6/2008 02:03 PM	1/6/2008 02:03 PM	1/6/2008 03:35 PM	88.48		1	DLS200801061531_Auto274670	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_11_rep2_5Jan08_Raptor_07-11-01\DLS200801061531_Auto274670	1/6/2008 03:34 PM
274538	2	Complete	Decon2LS	RSPH_Aonly_18_run3_2Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_18	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/4/2008 01:50 PM	1/4/2008 02:17 PM	1/4/2008 04:04 PM	103.95		1	DLS200801041600_Auto274538	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_18_run3_2Jan08_Raptor_07-11-11\DLS200801041600_Auto274538	1/4/2008 04:03 PM
274525	2	Complete	Decon2LS	RSPH_PtoA_NL_13_rep1_2Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_13	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/4/2008 11:47 AM	1/4/2008 12:15 PM	1/4/2008 02:53 PM	156.72		1	DLS200801041451_Auto274525	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_13_rep1_2Jan08_Raptor_07-06-03\DLS200801041451_Auto274525	1/4/2008 02:53 PM
274507	2	Complete	Decon2LS	RSPH_PtoA_NL_12_rep2_2Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_12	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/4/2008 08:50 AM	1/4/2008 09:15 AM	1/4/2008 11:17 AM	117.33		1	DLS200801041112_Auto274507	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_12_rep2_2Jan08_Raptor_07-11-01\DLS200801041112_Auto274507	5/21/2008 03:49 PM
274475	2	Complete	Decon2LS	RSPH_PtoA_NL_11_rep1_2Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_11	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/4/2008 02:42 AM	1/4/2008 03:08 AM	1/4/2008 04:19 AM	65.80		1	DLS200801040413_Auto274475	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_11_rep1_2Jan08_Raptor_07-06-03\DLS200801040413_Auto274475	1/4/2008 04:18 AM
274465	2	Complete	Decon2LS	RSPH_PtoA_NL_09_rep2_2Jan08_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_09	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/4/2008 12:56 AM	1/4/2008 01:24 AM	1/4/2008 02:28 AM	59.28		1	DLS200801040222_Auto274465	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_09_rep2_2Jan08_Raptor_07-11-01\DLS200801040222_Auto274465	5/21/2008 03:49 PM
274445	2	Complete	Decon2LS	RSPH_Aonly_15_run3_2Jan08_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_15	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/3/2008 09:25 PM	1/3/2008 09:49 PM	1/3/2008 11:01 PM	68.67		1	DLS200801032257_Auto274445	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_15_run3_2Jan08_Raptor_07-11-11\DLS200801032257_Auto274445	1/3/2008 11:01 PM
274434	2	Complete	Decon2LS	RSPH_PtoA_NL_09_rep1_2Jan08_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_09	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/3/2008 07:34 PM	1/3/2008 08:03 PM	1/3/2008 10:16 PM	129.15		1	DLS200801032212_Auto274434	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_09_rep1_2Jan08_Raptor_07-06-03\DLS200801032212_Auto274434	1/3/2008 10:15 PM
273503	2	Complete	Decon2LS	RSPH_PtoA_NL_09_rep1_28Dec07_Raptor_07-06-03	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_09	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/1/2008 03:54 AM	1/1/2008 10:28 PM	1/2/2008 12:07 AM	93.83		1	DLS200801020001_Auto273503	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_09_rep1_28Dec07_Raptor_07-06-03\DLS200801020001_Auto273503	1/2/2008 12:06 AM
273455	2	Complete	Decon2LS	RSPH_PtoA_NL_14_rep2_28Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_PtoA_NL_14	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	1/1/2008 12:11 AM	1/1/2008 10:33 AM	1/1/2008 12:12 PM	93.75		1	DLS200801011206_Auto273455	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_PtoA_NL_14_rep2_28Dec07_Raptor_07-11-01\DLS200801011206_Auto273455	1/1/2008 12:11 PM
273055	2	Complete	Decon2LS	RSPH_Aonly_17_run3_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_17	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/31/2007 07:28 AM	12/31/2007 08:06 AM	12/31/2007 10:21 AM	129.82		1	DLS200712311015_Auto273055	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_17_run3_28Dec07_Raptor_07-11-11\DLS200712311015_Auto273055	12/31/2007 10:21 AM
272900	2	Complete	Decon2LS	RSPH_Aonly_16_run3_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_16	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/30/2007 04:25 PM	12/30/2007 04:49 PM	12/30/2007 07:25 PM	153.97		1	DLS200712301922_Auto272900	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_16_run3_28Dec07_Raptor_07-11-11\DLS200712301922_Auto272900	12/30/2007 07:24 PM
272882	2	Complete	Decon2LS	RSPH_Ponly_04_run1_28Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_04	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/30/2007 12:11 PM	12/30/2007 12:40 PM	12/30/2007 02:58 PM	135.27		1	DLS200712301454_Auto272882	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_04_run1_28Dec07_Raptor_07-11-01\DLS200712301454_Auto272882	12/30/2007 02:58 PM
272865	2	Complete	Decon2LS	RSPH_Aonly_19_run3_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_19	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/30/2007 08:35 AM	12/30/2007 08:57 AM	12/30/2007 09:51 AM	49.30		1	DLS200712300946_Auto272865	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_19_run3_28Dec07_Raptor_07-11-11\DLS200712300946_Auto272865	12/30/2007 09:50 AM
272853	2	Complete	Decon2LS	RSPH_Ponly_01_run1_28Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_01	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/30/2007 04:57 AM	12/30/2007 05:24 AM	12/30/2007 06:50 AM	82.52		1	DLS200712300646_Auto272853	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_01_run1_28Dec07_Raptor_07-11-01\DLS200712300646_Auto272853	12/30/2007 06:49 AM
272832	2	Complete	Decon2LS	RSPH_Aonly_28_run2_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_28	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/30/2007 01:11 AM	12/30/2007 01:38 AM	12/30/2007 02:58 AM	77.95		1	DLS200712300255_Auto272832	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_28_run2_28Dec07_Raptor_07-11-11\DLS200712300255_Auto272832	12/30/2007 02:58 AM
272814	2	Complete	Decon2LS	RSPH_Ponly_06_run1_28Dec07_Raptor_07-11-01	Rhodobacter Sphaeroides - Huttlin	RSPH_Ponly_06	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/29/2007 09:40 PM	12/29/2007 10:06 PM	12/29/2007 11:37 PM	88.25		1	DLS200712292333_Auto272814	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Ponly_06_run1_28Dec07_Raptor_07-11-01\DLS200712292333_Auto272814	12/29/2007 11:36 PM
272789	2	Complete	Decon2LS	RSPH_Aonly_23_run2_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_23	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/29/2007 04:56 PM	12/29/2007 05:25 PM	12/29/2007 06:14 PM	45.68		1	DLS200712291810_Auto272789	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_23_run2_28Dec07_Raptor_07-11-11\DLS200712291810_Auto272789	12/29/2007 06:14 PM
272733	2	Complete	Decon2LS	RSPH_Aonly_22_run2_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_22	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/29/2007 09:12 AM	12/29/2007 09:39 AM	12/29/2007 11:12 AM	89.32		1	DLS200712291108_Auto272733	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_22_run2_28Dec07_Raptor_07-11-11\DLS200712291108_Auto272733	12/29/2007 11:11 AM
272697	2	Complete	Decon2LS	RSPH_Aonly_27_run2_28Dec07_Raptor_07-11-11	Rhodobacter Sphaeroides - Huttlin	RSPH_Aonly_27	9T_FTICR	9T_Normal_2007_02_15.xml	na	Rhodobacter_sphaeroides_2.4.1	na	na	na	Auto predefined 1274	12/29/2007 01:50 AM	12/29/2007 02:14 AM	12/29/2007 03:08 AM	50.33		1	DLS200712290303_Auto272697	\\a2.emsl.pnl.gov\dmsarch\9T_FTICR_22\RSPH_Aonly_27_run2_28Dec07_Raptor_07-11-11\DLS200712290303_Auto272697	12/29/2007 03:08 AM
